Underlying_Price,Option_Price,Moneyness,Intrinsic_Value,Time_Value,Delta,Gamma,Theta,Vega,Rho
319.592,0.01799811775957283,0.6947652173913044,0.0,0.01799811775957283,0.0016750609759184955,0.00013999390609446637,-0.004223807722361639,0.004513433823299661,0.00035434107510696637
331.006,0.04925308595939093,0.7195782608695651,0.0,0.04925308595939093,0.004112501333784264,0.00030421116549324756,-0.009858858100523553,0.010520903347512935,0.0008986366647473993
342.41999999999996,0.12150559271798,0.744391304347826,0.0,0.12150559271798,0.009097970574527735,0.0005941524622409975,-0.02063711996209615,0.02198985146268707,0.0020505626653505526
353.834,0.2730066945995304,0.7692043478260869,0.0,0.2730066945995304,0.018320600078341975,0.0010530365196789679,-0.039121936193355494,0.04161488566072381,0.0042530441873428245
365.248,0.5638440029491196,0.7940173913043478,0.0,0.5638440029491196,0.03388713354650217,0.0017080889345543239,-0.06775152548041528,0.07192706198634101,0.00809134503468747
376.662,1.0793163497970397,0.8188304347826086,0.0,1.0793163497970397,0.05804827799312601,0.002555020584006246,-0.1080238784237997,0.11442058613463318,0.014236482284691633
388.076,1.9292682222641702,0.8436434782608696,0.0,1.9292682222641702,0.09277579487745602,0.0035484675500556404,-0.15967922073878746,0.1686865893040758,0.02333889804835579
399.49,3.2421958669782853,0.8684565217391305,0.0,3.2421958669782853,0.13929053374028222,0.0046035294444251185,-0.22020659358974107,0.2319043521326078,0.03589245168282675
410.904,5.154337126435564,0.8932695652173913,0.0,5.154337126435564,0.19767867550683288,0.005609441980885993,-0.28492572762345914,0.2989554995623733,0.05210453517398911
422.318,7.79548437087719,0.9180826086956522,0.0,7.79548437087719,0.2667173195338408,0.00645161655485771,-0.34769316309125625,0.3632067247808849,0.07181098669864068
433.73199999999997,11.274315239154191,0.942895652173913,0.0,11.274315239154191,0.34396721044635187,0.007035152768395545,-0.4020483614869492,0.417755918036483,0.0944625143028513
445.146,15.66622651699393,0.967708695652174,0.0,15.66622651699393,0.4261079604722856,0.007302793100837509,-0.44246057007933903,0.45677265403585443,0.11918769017493296
456.56,21.00596089684325,0.9925217391304347,0.0,21.00596089684325,0.5094234183558303,0.007242832629032431,-0.46532216628955864,0.47655202267124364,0.14491533903266754
467.974,27.28604937106175,1.0173347826086956,7.9739999999999895,19.31204937106176,0.5903147128315219,0.006886244551952275,-0.4694483757144083,0.4760274976008265,0.17052458085723077
479.38800000000003,34.46072319835554,1.0421478260869566,19.388000000000034,15.072723198355504,0.6657298583640952,0.0062955565128283535,-0.4560217102686907,0.45668273435573864,0.1949877959884187
490.802,42.453893541999605,1.0669608695652175,30.80200000000002,11.651893541999584,0.7334393226428907,0.005549742391014306,-0.42808446988618215,0.4219797599163406,0.21747917321217564
502.216,51.169277515028625,1.0917739130434783,42.21600000000001,8.953277515028617,0.7921371417693204,0.0047293982223406235,-0.3897803144340146,0.3765243971821705,0.23743470498341945
513.63,60.500772712529056,1.1165869565217392,53.629999999999995,6.87077271252906,0.8413897439185545,0.0039052522215618506,-0.34556157788193137,0.325204091376285,0.2545631790796973
525.044,70.34159808702111,1.1414,65.04399999999998,5.297598087021129,0.8814799598375321,0.0031313802538772135,-0.2995309658468536,0.2724792009976515,0.2688179218807644
536.4580000000001,80.59131569023447,1.1662130434782612,76.45800000000008,4.133315690234383,0.913200448164897,0.0024430090735882595,-0.2550082610739131,0.22192318719508677,0.280344089268089
547.8720000000001,91.16043518522167,1.191026086956522,87.87200000000007,3.2884351852216014,0.9376434261182628,0.0018578418574898713,-0.21433653286315468,0.17602449346617832,0.2894165369650981
559.2860000000001,101.9727581672064,1.2158391304347826,99.28600000000006,2.686758167206335,0.9560188985205852,0.001379487536614657,-0.17888807752133837,0.13620461603182268,0.29638029281560113
570.7,112.96589464115755,1.2406521739130436,110.70000000000005,2.2658946411575016,0.9695176340914505,0.0010016775668001683,-0.1492040961737683,0.10297927770724613,0.3016012459827626
582.114,124.09049048602498,1.2654652173913044,122.11400000000003,1.976490486024943,0.9792219685979208,0.0007123030227454287,-0.12519992255461299,0.07618807921071677,0.3054303606454693
593.528,135.30868585538667,1.2902782608695653,133.52800000000002,1.7806858553866505,0.9860588328046253,0.0004967159611729204,-0.10638061092402272,0.055232752669119665,0.308181397987313
